job_id,post_date,industry,company,company_size,work_type,experience_level,education_required,salary_midpoint,skills_required,is_tech_role,education_background,min_GPA_requirement,job_title,year
J0031055,2023-09-16,Retail,Horizon Technologies,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),Associate,232000,Security|Terraform|Cost Optimization,0,Computer Science|Informatics Engineering,3.12,Cloud Architect,2023
J0031056,2021-09-09,Retail,Catalyst Systems,Large (1001-5000),Hybrid,Mid (3-5 yrs),Master's,155000,dbt|Kafka|Airflow|Spark|Python,0,Informatics Engineering|Statistics,3.79,Data Engineer,2021
J0031057,2021-10-06,Consulting,Meridian Ventures,Small (51-200),Remote,Mid (3-5 yrs),Master's,182000,Docker|AWS|Kubernetes|TensorFlow|Python|MLOps,0,Informatics Engineering,3.24,Machine Learning Engineer,2021
J0031058,2023-03-24,Logistics,Vertex Systems,Enterprise (5000+),On-site,Mid (3-5 yrs),Bachelor's,115000,Excel|Accounting|Power BI|Bloomberg,0,Mathematics,3.54,Financial Analyst,2023
J0031059,2020-01-20,E-commerce,Nexus Solutions,Small (51-200),Hybrid,Mid (3-5 yrs),PhD,164000,MLOps|AWS|Spark|PyTorch|Python,0,Mathematics|Informatics Engineering|Statistics,3.19,Machine Learning Engineer,2020
J0031060,2024-12-05,Education,Synergy Inc,Large (1001-5000),Hybrid,Entry (0-2 yrs),Bachelor's,92000,A/B Testing|Google Ads|CRM|Analytics|SEO,0,Law,3.44,Marketing Manager,2024
J0031061,2021-07-15,Media,Synergy Systems,Mid-size (201-1000),On-site,Mid (3-5 yrs),Bachelor's,132000,Publications|R|TensorFlow,0,Management|Communication Science|Administration,3.31,Research Scientist,2021
J0031062,2022-06-10,Finance,Horizon Solutions,Mid-size (201-1000),On-site,Senior (6-9 yrs),PhD,203000,TensorFlow|MLOps|AWS|Python|Docker|PyTorch,0,Informatics Engineering|Mathematics,3.77,Machine Learning Engineer,2022
J0031063,2021-04-01,Tech,Apex Solutions,Enterprise (5000+),Remote,Entry (0-2 yrs),Bachelor's,131000,Publications|Research|TensorFlow|Python|Statistics,1,Communication Science|Management,3.35,Research Scientist,2021
J0031064,2023-06-24,Consulting,Pioneer Digital,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),PhD,111000,TensorFlow|Statistics|R,0,Informatics Engineering|Mathematics,3.47,Data Scientist,2023
J0031065,2020-04-12,Media,Catalyst Digital,Large (1001-5000),On-site,Senior (6-9 yrs),Master's,170000,Kubernetes|Python|PyTorch|TensorFlow,0,Informatics Engineering|Statistics,3.76,Machine Learning Engineer,2020
J0031066,2024-06-24,Tech,Nova Solutions,Small (51-200),On-site,Senior (6-9 yrs),Bachelor's,205000,Agile|SQL|A/B Testing|Product Strategy|Roadmapping|Stakeholder Management,1,Psychology|Management|Law,3.79,Product Manager,2024
J0031067,2021-06-18,Media,Vertex Systems,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Bachelor's,83000,Talent Acquisition|Performance Management|Compensation|HRIS,0,Psychology|Law|Management,3.08,HR Manager,2021
J0031068,2023-02-20,Healthcare,Summit Corp,Enterprise (5000+),On-site,Mid (3-5 yrs),Master's,134000,Power BI|Excel|Bloomberg|Financial Modeling|Accounting,0,Informatics Engineering,3.67,Financial Analyst,2023
J0031069,2023-10-29,Retail,Summit Analytics,Mid-size (201-1000),On-site,Senior (6-9 yrs),Associate,176000,A/B Testing|Agile|Product Strategy|SQL,0,Law|Psychology|Management,3.31,Product Manager,2023
J0031070,2020-12-16,Manufacturing,Summit Technologies,Mid-size (201-1000),On-site,Senior (6-9 yrs),Master's,227000,AWS|Kafka|SQL,0,Mathematics,3.48,Data Engineer,2020
J0031071,2024-08-16,Retail,Apex Labs,Small (51-200),On-site,Entry (0-2 yrs),Bootcamp,92000,Supply Chain|Data Analysis|Six Sigma|Budgeting|ERP,0,Law|Psychology|Management,3.3,Operations Manager,2024
J0031072,2021-02-23,Tech,Atlas Analytics,Large (1001-5000),Hybrid,Entry (0-2 yrs),PhD,211000,Microservices|AWS|Kubernetes|Terraform,1,Informatics Engineering|Information Systems|Computer Science,3.32,Cloud Architect,2021
J0031073,2024-11-19,E-commerce,Pinnacle Inc,Small (51-200),Hybrid,Mid (3-5 yrs),High School,122000,Python|Docker|Java|Git|REST APIs,0,Informatics Engineering,3.13,Software Engineer,2024
J0031074,2024-01-26,Finance,Pioneer Group,Large (1001-5000),Remote,Mid (3-5 yrs),Master's,164000,Git|TypeScript|HTML/CSS,0,Informatics Engineering|Computer Science|Information Systems,3.46,Frontend Developer,2024
J0031075,2023-03-02,Tech,Vanguard AI,Small (51-200),Remote,Lead (10-15 yrs),PhD,311000,AWS|Java|Redis|Docker,1,Information Systems|Computer Science|Informatics Engineering,3.44,Backend Developer,2023
J0031076,2021-09-13,E-commerce,Nexus Technologies,Small (51-200),Hybrid,Senior (6-9 yrs),Bachelor's,173000,AWS|Linux|Terraform|Docker|Git,0,Informatics Engineering,3.15,DevOps Engineer,2021
J0031077,2024-03-27,Education,Nova Analytics,Enterprise (5000+),Remote,Mid (3-5 yrs),Bachelor's,109000,Tableau|Excel|Stakeholder Management,0,Mathematics|Informatics Engineering,3.43,Business Analyst,2024
J0031078,2023-10-10,Healthcare,Meridian Inc,Large (1001-5000),Remote,Mid (3-5 yrs),Master's,164000,Machine Learning|Publications|R|Research,0,Communication Science|Management,3.78,Research Scientist,2023
J0031079,2020-05-23,E-commerce,Nova Inc,Mid-size (201-1000),On-site,Entry (0-2 yrs),Bachelor's,128000,Azure|GCP|Cost Optimization|Terraform|Microservices,0,Informatics Engineering|Computer Science|Information Systems,3.57,Cloud Architect,2020
J0031080,2024-10-28,Education,Atlas Technologies,Mid-size (201-1000),Remote,Executive (15+ yrs),PhD,267000,Figma|React|HTML/CSS|REST APIs,0,Informatics Engineering|Information Systems|Computer Science,3.38,Frontend Developer,2024
J0031081,2021-05-22,Logistics,Stellar Inc,Mid-size (201-1000),On-site,Mid (3-5 yrs),Master's,203000,R|Machine Learning|Publications|Python|TensorFlow|Statistics,0,Management,3.73,Research Scientist,2021
J0031082,2023-08-19,Manufacturing,Pinnacle Group,Large (1001-5000),On-site,Executive (15+ yrs),Bachelor's,212000,Tableau|Stakeholder Management|Excel|Agile|Requirements Gathering|SQL,0,Mathematics,3.46,Business Analyst,2023
J0031083,2023-12-24,Government,Apex Solutions,Small (51-200),On-site,Entry (0-2 yrs),Bootcamp,100000,C++|Derivatives|Statistics|R,0,Informatics Engineering,3.11,Quantitative Analyst,2023
J0031084,2024-02-03,Consulting,Apex Technologies,Mid-size (201-1000),On-site,Entry (0-2 yrs),PhD,144000,Kubernetes|Python|Java|Docker|Microservices|System Design,0,Informatics Engineering|Information Systems|Computer Science,3.44,Senior Software Engineer,2024
J0031085,2021-11-06,Retail,Synergy Corp,Large (1001-5000),Hybrid,Mid (3-5 yrs),Bachelor's,133000,REST APIs|SQL|Docker,0,Information Systems,3.14,Backend Developer,2021
J0031086,2020-01-14,Healthcare,Stellar Technologies,Mid-size (201-1000),On-site,Senior (6-9 yrs),Associate,115000,React|REST APIs|JavaScript|TypeScript|HTML/CSS|Git,0,Informatics Engineering,3.61,Frontend Developer,2020
J0031087,2020-12-17,Finance,Vanguard Digital,Enterprise (5000+),On-site,Lead (10-15 yrs),Master's,210000,Figma|JavaScript|React,0,Informatics Engineering|Information Systems|Computer Science,3.77,Frontend Developer,2020
J0031088,2021-11-01,Government,Synergy Technologies,Enterprise (5000+),Remote,Senior (6-9 yrs),Master's,337000,Terraform|AWS|Microservices|Azure|Kubernetes,0,Informatics Engineering,3.29,Cloud Architect,2021
J0031089,2023-09-06,Finance,Synergy Partners,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),PhD,92000,Design Thinking|Prototyping|Usability Testing|Figma|User Research|Adobe XD,0,Administration|Communication Science|Management,3.35,UX Designer,2023
J0031090,2022-08-17,Education,Summit Systems,Large (1001-5000),On-site,Senior (6-9 yrs),Master's,237000,HTML/CSS|Git|JavaScript,0,Informatics Engineering|Computer Science,3.34,Frontend Developer,2022
J0031091,2023-12-30,Retail,Apex Analytics,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Master's,87000,Agile|Stakeholder Management|Excel|Requirements Gathering,0,Statistics,3.23,Business Analyst,2023
J0031092,2024-03-18,Media,Vanguard Systems,Large (1001-5000),Remote,Entry (0-2 yrs),Bachelor's,91000,R|Publications|Python|TensorFlow|Research|Machine Learning,0,Administration|Management|Communication Science,3.64,Research Scientist,2024
J0031093,2020-03-30,E-commerce,Apex Partners,Mid-size (201-1000),Hybrid,Executive (15+ yrs),Bachelor's,402000,GCP|Kubernetes|Cost Optimization,0,Computer Science|Informatics Engineering,3.49,Cloud Architect,2020
J0031094,2023-04-12,Tech,Synergy Inc,Startup (1-50),Hybrid,Entry (0-2 yrs),Master's,170000,Statistics|R|C++,1,Statistics,3.05,Quantitative Analyst,2023
J0031095,2022-03-11,Media,Apex Group,Enterprise (5000+),Hybrid,Entry (0-2 yrs),Master's,111000,Performance Management|Employment Law|HRIS,0,Law,3.67,HR Manager,2022
J0031096,2021-04-08,Education,Meridian Analytics,Enterprise (5000+),Hybrid,Senior (6-9 yrs),PhD,286000,TensorFlow|Python|Research|Publications,0,Management|Communication Science,3.15,Research Scientist,2021
J0031097,2023-08-09,Finance,Apex Digital,Small (51-200),On-site,Senior (6-9 yrs),Master's,127000,Excel|Statistics|SQL|Tableau|Power BI,0,Statistics|Mathematics|Informatics Engineering,3.78,Data Analyst,2023
J0031098,2024-06-21,Media,Synergy Partners,Startup (1-50),Hybrid,Mid (3-5 yrs),Associate,80000,CRM|Analytics|Google Ads|Content Strategy,0,Psychology|Management|Law,3.3,Marketing Manager,2024
J0031099,2020-12-28,Consulting,Vertex Labs,Mid-size (201-1000),On-site,Entry (0-2 yrs),Bachelor's,99000,Python|CI/CD|Linux|Kubernetes,0,Informatics Engineering|Computer Science|Information Systems,3.49,DevOps Engineer,2020
J0031100,2023-09-12,Manufacturing,Catalyst Technologies,Enterprise (5000+),On-site,Mid (3-5 yrs),Bachelor's,229000,Security|Microservices|Kubernetes|Azure|GCP,0,Informatics Engineering,3.06,Cloud Architect,2023
J0031101,2021-11-28,Manufacturing,Synergy Solutions,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Master's,88000,Process Improvement|Supply Chain|ERP|Data Analysis|Budgeting,0,Electrical Engineering|Mechanical Engineering|Industrial Engineering,3.28,Operations Manager,2021
J0031102,2021-08-08,Media,Summit Inc,Large (1001-5000),On-site,Entry (0-2 yrs),PhD,122000,Stakeholder Management|Product Strategy|Roadmapping|A/B Testing|SQL,0,Law|Management|Psychology,3.64,Product Manager,2021
J0031103,2021-05-25,Logistics,Quantum Systems,Small (51-200),Hybrid,Mid (3-5 yrs),Bachelor's,182000,SQL|A/B Testing|Stakeholder Management|Roadmapping|Agile,0,Law|Management|Psychology,3.38,Product Manager,2021
J0031104,2022-06-26,E-commerce,Vertex Ventures,Startup (1-50),Remote,Executive (15+ yrs),Bachelor's,132000,Statistics|Power BI|SQL|Tableau|Excel|Data Visualization,0,Mathematics,3.72,Data Analyst,2022
J0031105,2020-02-10,Tech,Vanguard Group,Startup (1-50),Hybrid,Senior (6-9 yrs),Bachelor's,96000,Budgeting|ERP|Process Improvement|Six Sigma|Data Analysis|Lean,1,Law|Psychology,3.46,Operations Manager,2020
J0031106,2020-03-09,Logistics,Nexus Analytics,Enterprise (5000+),On-site,Entry (0-2 yrs),Bachelor's,93000,SQL|PostgreSQL|Docker|Python|Redis,0,Computer Science|Information Systems,3.74,Backend Developer,2020
J0031107,2023-03-11,Tech,Vanguard Solutions,Small (51-200),On-site,Senior (6-9 yrs),Bachelor's,247000,Derivatives|Risk Management|SQL|Python,1,Statistics|Informatics Engineering|Mathematics,3.79,Quantitative Analyst,2023
J0031108,2024-05-31,Education,Pinnacle Corp,Small (51-200),Hybrid,Senior (6-9 yrs),Master's,192000,Tableau|R|Statistics|Python,0,Informatics Engineering|Statistics,3.36,Data Scientist,2024
J0031109,2022-05-11,Tech,Pioneer Labs,Enterprise (5000+),On-site,Mid (3-5 yrs),Master's,141000,Data Visualization|Tableau|Power BI|SQL|Python,1,Statistics|Informatics Engineering,3.45,Data Analyst,2022
J0031110,2024-01-13,Retail,Pioneer Solutions,Small (51-200),Remote,Senior (6-9 yrs),Bachelor's,138000,AWS|REST APIs|Python,0,Computer Science|Informatics Engineering,3.67,Software Engineer,2024
J0031111,2022-01-27,Manufacturing,Summit Labs,Large (1001-5000),On-site,Entry (0-2 yrs),Master's,85000,Content Strategy|CRM|A/B Testing|Analytics,0,Industrial Engineering|Electrical Engineering|Mechanical Engineering,3.18,Marketing Manager,2022
J0031112,2022-07-04,Media,Stellar Solutions,Small (51-200),Remote,Lead (10-15 yrs),Bachelor's,255000,Microservices|CI/CD|Python|Java,0,Informatics Engineering,3.69,Senior Software Engineer,2022
J0031113,2021-03-07,Media,Stellar Group,Mid-size (201-1000),On-site,Mid (3-5 yrs),Associate,110000,Accounting|Power BI|Excel|Financial Modeling|Bloomberg,0,Informatics Engineering|Mathematics|Statistics,3.47,Financial Analyst,2021
J0031114,2023-10-25,Retail,Meridian AI,Mid-size (201-1000),Remote,Mid (3-5 yrs),Master's,171000,Kubernetes|Cost Optimization|Azure|Terraform|Security|GCP,0,Computer Science|Informatics Engineering|Information Systems,3.58,Cloud Architect,2023
J0031115,2023-12-05,Retail,Meridian Ventures,Small (51-200),On-site,Entry (0-2 yrs),PhD,79000,Power BI|Excel|Financial Modeling,0,Informatics Engineering,3.06,Financial Analyst,2023
J0031116,2024-04-20,Tech,Pioneer Digital,Startup (1-50),Hybrid,Senior (6-9 yrs),Master's,242000,Java|PostgreSQL|Redis|Docker|Python|AWS,1,Information Systems|Informatics Engineering,3.61,Backend Developer,2024
J0031117,2020-07-20,Retail,Nova Solutions,Startup (1-50),Remote,Mid (3-5 yrs),High School,62000,Requirements Gathering|Stakeholder Management|Tableau,0,Statistics|Informatics Engineering|Mathematics,3.25,Business Analyst,2020
J0031118,2020-06-21,Healthcare,Meridian Inc,Large (1001-5000),Hybrid,Mid (3-5 yrs),Bachelor's,131000,R|Statistics|TensorFlow|Tableau,0,Mathematics|Informatics Engineering,3.64,Data Scientist,2020
J0031119,2022-08-23,Retail,Synergy Labs,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Master's,147000,dbt|SQL|AWS|Kafka|Spark|Airflow,0,Mathematics|Informatics Engineering,3.41,Data Engineer,2022
J0031120,2023-02-08,Media,Nova Ventures,Enterprise (5000+),Remote,Senior (6-9 yrs),Bachelor's,146000,Figma|Design Thinking|Adobe XD|Usability Testing|Prototyping|User Research,0,Management,3.22,UX Designer,2023
J0031121,2022-05-17,Manufacturing,Apex Ventures,Enterprise (5000+),Remote,Mid (3-5 yrs),Bachelor's,167000,CI/CD|Python|AWS,0,Informatics Engineering|Information Systems,3.76,Senior Software Engineer,2022
J0031122,2021-08-23,Government,Atlas Labs,Mid-size (201-1000),Remote,Entry (0-2 yrs),Master's,67000,ERP|Lean|Supply Chain|Data Analysis,0,Management|Law,3.61,Operations Manager,2021
J0031123,2023-05-21,Manufacturing,Apex Systems,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Master's,125000,TensorFlow|SQL|Tableau|Machine Learning|R|Python,0,Statistics|Informatics Engineering,3.79,Data Scientist,2023
J0031124,2022-08-24,Tech,Horizon Inc,Mid-size (201-1000),On-site,Mid (3-5 yrs),High School,124000,Agile|Stakeholder Management|Product Strategy,1,Management,3.29,Product Manager,2022
J0031125,2020-03-27,Logistics,Summit Systems,Small (51-200),Hybrid,Senior (6-9 yrs),Associate,171000,SIEM|Incident Response|Python|Network Security|Penetration Testing,0,Statistics|Mathematics,3.52,Cybersecurity Analyst,2020
J0031126,2021-03-09,Consulting,Synergy Analytics,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,108000,dbt|Spark|AWS|SQL|Kafka|Snowflake,0,Statistics,3.49,Data Engineer,2021
J0031127,2023-08-01,Finance,Summit Technologies,Startup (1-50),Hybrid,Senior (6-9 yrs),PhD,246000,TensorFlow|AWS|Spark|MLOps|Kubernetes|PyTorch,0,Mathematics,3.55,Machine Learning Engineer,2023
J0031128,2022-11-22,Media,Meridian Systems,Small (51-200),Hybrid,Entry (0-2 yrs),Bootcamp,67000,Supply Chain|ERP|Data Analysis,0,Management,3.03,Operations Manager,2022
J0031129,2023-02-21,Healthcare,Stellar AI,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,110000,SQL|Data Visualization|Statistics|Excel|Power BI|Tableau,0,Informatics Engineering|Mathematics,3.23,Data Analyst,2023
J0031130,2024-10-07,Finance,Nexus Analytics,Large (1001-5000),Hybrid,Lead (10-15 yrs),Bachelor's,248000,Figma|Usability Testing|Adobe XD,0,Management|Communication Science,3.73,UX Designer,2024
J0031131,2020-12-24,Government,Pioneer Labs,Startup (1-50),Hybrid,Entry (0-2 yrs),Master's,108000,Python|Microservices|Kubernetes|AWS|System Design,0,Information Systems|Informatics Engineering,3.34,Senior Software Engineer,2020
J0031132,2024-05-13,Tech,Pioneer Analytics,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Master's,207000,Git|Java|Kubernetes|REST APIs|Python|Docker,1,Information Systems|Informatics Engineering|Computer Science,3.77,Software Engineer,2024
J0031133,2024-11-24,Logistics,Synergy Analytics,Mid-size (201-1000),Remote,Lead (10-15 yrs),Bachelor's,195000,Spark|AWS|SQL|Airflow,0,Statistics,3.17,Data Engineer,2024
J0031134,2024-11-24,Education,Atlas Digital,Small (51-200),Remote,Lead (10-15 yrs),Master's,218000,CRM|Analytics|Digital Marketing,0,Law|Management|Psychology,3.8,Marketing Manager,2024
J0031135,2024-08-25,Manufacturing,Vertex Corp,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,91000,Requirements Gathering|Stakeholder Management|SQL|Excel,0,Statistics|Mathematics|Informatics Engineering,3.56,Business Analyst,2024
J0031136,2024-07-25,Consulting,Quantum Ventures,Small (51-200),On-site,Entry (0-2 yrs),Master's,127000,A/B Testing|Product Strategy|SQL,0,Law|Psychology|Management,3.62,Product Manager,2024
J0031137,2023-02-02,Government,Atlas Group,Large (1001-5000),On-site,Entry (0-2 yrs),Bachelor's,99000,Tableau|SQL|R,0,Statistics|Informatics Engineering|Mathematics,3.32,Data Scientist,2023
J0031138,2024-01-24,Media,Synergy Systems,Enterprise (5000+),On-site,Entry (0-2 yrs),Associate,82000,Financial Modeling|Excel|SQL|FP&A,0,Informatics Engineering|Mathematics,3.73,Financial Analyst,2024
J0031139,2020-09-20,E-commerce,Meridian Solutions,Small (51-200),On-site,Mid (3-5 yrs),Bachelor's,151000,PyTorch|Docker|Python,0,Informatics Engineering|Mathematics,3.44,Machine Learning Engineer,2020
J0031140,2023-04-06,Media,Pioneer Group,Mid-size (201-1000),On-site,Senior (6-9 yrs),Master's,190000,Figma|Adobe XD|Design Thinking|User Research,0,Management|Communication Science,3.54,UX Designer,2023
J0031141,2024-06-15,Consulting,Synergy Labs,Mid-size (201-1000),On-site,Mid (3-5 yrs),Master's,159000,Tableau|TensorFlow|SQL|Machine Learning|Statistics|Spark,0,Mathematics,3.08,Data Scientist,2024
J0031142,2023-08-15,Media,Synergy Digital,Large (1001-5000),Hybrid,Entry (0-2 yrs),PhD,127000,REST APIs|AWS|Python|Kubernetes,0,Information Systems|Informatics Engineering,3.51,Software Engineer,2023
J0031143,2024-01-03,Consulting,Vanguard Labs,Mid-size (201-1000),Remote,Mid (3-5 yrs),Bachelor's,101000,Python|Data Visualization|Tableau|SQL|Excel|Power BI,0,Informatics Engineering|Statistics|Mathematics,3.7,Data Analyst,2024
J0031144,2024-02-18,Retail,Vertex Group,Enterprise (5000+),Hybrid,Senior (6-9 yrs),High School,241000,Java|Python|Microservices|System Design|Docker,0,Information Systems|Computer Science|Informatics Engineering,3.14,Senior Software Engineer,2024
J0031145,2022-07-13,Manufacturing,Vertex Inc,Large (1001-5000),Hybrid,Entry (0-2 yrs),PhD,88000,Stakeholder Management|SQL|Excel|Agile,0,Mathematics,3.59,Business Analyst,2022
J0031146,2024-05-11,Education,Quantum Inc,Small (51-200),On-site,Senior (6-9 yrs),PhD,166000,HTML/CSS|Figma|Git|TypeScript|React|JavaScript,0,Computer Science|Information Systems,3.02,Frontend Developer,2024
J0031147,2023-05-03,Government,Nexus Digital,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Bachelor's,86000,CRM|Google Ads|Analytics|SEO|Digital Marketing|Content Strategy,0,Law|Management|Psychology,3.74,Marketing Manager,2023
