job_id,post_date,year,month,industry,company,company_size,location,state,work_type,experience_level,experience_min_yrs,experience_max_yrs,education_required,salary_min,salary_max,salary_midpoint,skills_required,benefits,days_to_fill,applicant_count,seniority,is_tech_role,education_background,min_GPA_requirement,job_title
J0020154,2024-04-26,2024,4,Healthcare,Quantum Labs,Enterprise (5000+),"San Francisco, CA",CA,Hybrid,Executive (15+ yrs),15,20,Master's,284000,387000,353000,Content Strategy|Digital Marketing|Analytics,Health Insurance|Parental Leave|Dental/Vision|Flexible Hours|Unlimited PTO,64,459,Executive,0,Psychology|Law|Management,3.51,Marketing Manager
J0020155,2020-11-08,2020,11,E-commerce,Synergy Inc,Small (51-200),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Bachelor's,172000,239000,200000,TensorFlow|R|Machine Learning|Research,Learning Budget|Unlimited PTO,32,47,Senior,0,Management,3.21,Research Scientist
J0020156,2024-12-05,2024,12,Finance,Pinnacle Ventures,Large (1001-5000),"Minneapolis, MN",MN,On-site,Entry (0-2 yrs),0,2,Bachelor's,68000,89000,79000,Digital Marketing|SEO|Google Ads|Analytics|A/B Testing|CRM,401k|Learning Budget|Remote Work|Dental/Vision|Health Insurance,25,45,Junior,0,Psychology|Management|Law,3.15,Marketing Manager
J0020157,2023-01-18,2023,1,Logistics,Nova Inc,Mid-size (201-1000),"Los Angeles, CA",CA,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,266000,316000,294000,Docker|Java|System Design|Python|Kubernetes|CI/CD,Flexible Hours|Unlimited PTO|Parental Leave|Remote Work|Learning Budget,24,273,Senior,0,Information Systems|Informatics Engineering|Computer Science,3.37,Senior Software Engineer
J0020158,2021-02-19,2021,2,Government,Vanguard Corp,Enterprise (5000+),"Phoenix, AZ",AZ,Remote,Lead (10-15 yrs),10,15,Bachelor's,227000,310000,267000,Python|R|Risk Management|C++|Derivatives|SQL,Dental/Vision|401k|Unlimited PTO|Learning Budget|Remote Work,5,39,Lead,0,Mathematics|Informatics Engineering,3.49,Quantitative Analyst
J0020159,2020-04-27,2020,4,Media,Synergy Inc,Large (1001-5000),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,PhD,145000,186000,165000,Docker|Git|Terraform|Python|Kubernetes|Linux,Learning Budget|Dental/Vision|Stock Options|Gym Membership|Health Insurance,8,40,Junior,0,Information Systems|Computer Science,3.2,DevOps Engineer
J0020160,2022-07-23,2022,7,Manufacturing,Summit Solutions,Mid-size (201-1000),"Miami, FL",FL,Remote,Senior (6-9 yrs),6,9,Bachelor's,90000,119000,108000,HRIS|Compensation|Talent Acquisition|Employment Law|Performance Management,Stock Options|401k,46,17,Senior,0,Electrical Engineering|Industrial Engineering,3.24,HR Manager
J0020161,2024-03-14,2024,3,Retail,Synergy Technologies,Large (1001-5000),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Master's,164000,226000,198000,React|Git|JavaScript|Figma|HTML/CSS,Unlimited PTO|Dental/Vision|Gym Membership|Learning Budget|Remote Work,71,119,Mid,0,Informatics Engineering,3.49,Frontend Developer
J0020162,2023-06-30,2023,6,E-commerce,Nexus Solutions,Startup (1-50),"New York, NY",NY,Remote,Entry (0-2 yrs),0,2,Bachelor's,91000,124000,107000,Git|Python|AWS|REST APIs|SQL|Kubernetes,Parental Leave|Remote Work,86,14,Junior,0,Informatics Engineering|Computer Science,3.76,Software Engineer
J0020163,2020-09-04,2020,9,Healthcare,Synergy Ventures,Small (51-200),"Minneapolis, MN",MN,On-site,Senior (6-9 yrs),6,9,Master's,100000,136000,121000,Docker|PostgreSQL|REST APIs|Redis,Flexible Hours|Parental Leave|Stock Options,16,354,Senior,0,Informatics Engineering|Computer Science|Information Systems,3.54,Backend Developer
J0020164,2020-01-29,2020,1,Media,Summit Inc,Large (1001-5000),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Bachelor's,212000,284000,245000,SQL|Risk Management|Statistics,Stock Options|Unlimited PTO|Parental Leave|Health Insurance,51,85,Mid,0,Statistics,3.63,Quantitative Analyst
J0020165,2024-04-03,2024,4,Tech,Pinnacle Labs,Startup (1-50),"Boston, MA",MA,On-site,Entry (0-2 yrs),0,2,Bachelor's,74000,94000,81000,Excel|Tableau|SQL|Agile|Requirements Gathering,Flexible Hours|Gym Membership,9,34,Junior,1,Informatics Engineering,3.29,Business Analyst
J0020166,2023-11-06,2023,11,Finance,Meridian Corp,Small (51-200),Remote,Remote,On-site,Senior (6-9 yrs),6,9,Bachelor's,186000,265000,225000,Financial Modeling|SQL|Statistics|R|Python|Risk Management,Remote Work|Parental Leave|Flexible Hours,28,250,Senior,0,Mathematics,3.22,Quantitative Analyst
J0020167,2020-02-22,2020,2,Manufacturing,Apex Corp,Small (51-200),"New York, NY",NY,Remote,Mid (3-5 yrs),3,5,Associate,90000,129000,110000,Statistics|R|Spark|TensorFlow|Python|Tableau,Remote Work|Stock Options,9,230,Mid,0,Mathematics|Statistics,3.36,Data Scientist
J0020168,2022-07-01,2022,7,Manufacturing,Vanguard AI,Large (1001-5000),Remote,Remote,Remote,Senior (6-9 yrs),6,9,PhD,103000,145000,127000,Excel|Statistics|Tableau|SQL,Remote Work|Parental Leave|Health Insurance|Dental/Vision|401k,13,66,Senior,0,Mathematics|Statistics,3.65,Data Analyst
J0020169,2021-11-11,2021,11,Logistics,Nexus Technologies,Startup (1-50),"New York, NY",NY,On-site,Lead (10-15 yrs),10,15,Bachelor's,161000,204000,191000,Adobe XD|User Research|Usability Testing,Learning Budget|Gym Membership|Stock Options|Dental/Vision|Flexible Hours,15,222,Lead,0,Management|Administration,3.37,UX Designer
J0020170,2021-08-07,2021,8,Healthcare,Catalyst Technologies,Large (1001-5000),"Seattle, WA",WA,Remote,Entry (0-2 yrs),0,2,Bachelor's,77000,107000,93000,React|Git|Figma|HTML/CSS|REST APIs,Health Insurance|Unlimited PTO|Flexible Hours,26,63,Junior,0,Informatics Engineering,3.68,Frontend Developer
J0020171,2020-02-23,2020,2,Retail,Synergy AI,Mid-size (201-1000),"Atlanta, GA",GA,On-site,Entry (0-2 yrs),0,2,Bachelor's,93000,128000,112000,Security|Terraform|Cost Optimization|AWS,Health Insurance|Remote Work|401k,16,289,Junior,0,Informatics Engineering,3.79,Cloud Architect
J0020172,2020-08-30,2020,8,Finance,Summit Group,Small (51-200),"San Francisco, CA",CA,On-site,Senior (6-9 yrs),6,9,Bachelor's,125000,155000,138000,ERP|Data Analysis|Process Improvement,Unlimited PTO|Health Insurance|Learning Budget,20,26,Senior,0,Management|Law,3.06,Operations Manager
J0020173,2024-11-02,2024,11,Media,Summit Solutions,Small (51-200),"Miami, FL",FL,On-site,Senior (6-9 yrs),6,9,Master's,183000,255000,224000,Terraform|AWS|Azure|Cost Optimization,Parental Leave|Stock Options|Learning Budget|Flexible Hours,21,788,Senior,0,Information Systems|Informatics Engineering|Computer Science,3.04,Cloud Architect
J0020174,2021-12-18,2021,12,Consulting,Nova Partners,Startup (1-50),Remote,Remote,Hybrid,Mid (3-5 yrs),3,5,Master's,88000,121000,107000,AWS|Docker|REST APIs|Java,Dental/Vision|401k|Unlimited PTO|Gym Membership|Parental Leave,31,37,Mid,0,Informatics Engineering,3.12,Backend Developer
J0020175,2022-01-08,2022,1,Government,Quantum Corp,Large (1001-5000),"Austin, TX",TX,Hybrid,Mid (3-5 yrs),3,5,Master's,92000,124000,108000,Agile|Stakeholder Management|Requirements Gathering|SQL,Learning Budget|Dental/Vision|Remote Work|401k,20,40,Mid,0,Statistics|Mathematics|Informatics Engineering,3.31,Business Analyst
J0020176,2023-01-19,2023,1,Manufacturing,Atlas Group,Large (1001-5000),"Atlanta, GA",GA,Hybrid,Executive (15+ yrs),15,20,PhD,192000,261000,236000,SQL|Accounting|FP&A,401k|Gym Membership|Flexible Hours,61,30,Executive,0,Statistics|Mathematics|Informatics Engineering,3.1,Financial Analyst
J0020177,2022-02-02,2022,2,Healthcare,Summit Solutions,Mid-size (201-1000),"Austin, TX",TX,Remote,Senior (6-9 yrs),6,9,Bachelor's,201000,287000,244000,Cost Optimization|Kubernetes|AWS|Azure|Microservices,Gym Membership|Remote Work|Flexible Hours,26,440,Senior,0,Informatics Engineering|Information Systems|Computer Science,3.7,Cloud Architect
J0020178,2020-10-29,2020,10,Tech,Quantum Systems,Startup (1-50),"Miami, FL",FL,On-site,Senior (6-9 yrs),6,9,Bachelor's,86000,118000,103000,A/B Testing|CRM|SEO,Unlimited PTO|Dental/Vision|Learning Budget|Parental Leave|Health Insurance,17,75,Senior,1,Management|Psychology|Law,3.02,Marketing Manager
J0020179,2022-10-25,2022,10,Consulting,Pioneer AI,Mid-size (201-1000),"Washington, DC",DC,On-site,Senior (6-9 yrs),6,9,PhD,204000,258000,235000,Git|Kubernetes|Linux|Python|Docker|CI/CD,Gym Membership|Learning Budget|Stock Options|Health Insurance|Flexible Hours,67,84,Senior,0,Informatics Engineering|Information Systems|Computer Science,3.25,DevOps Engineer
J0020180,2020-03-13,2020,3,Logistics,Stellar Ventures,Startup (1-50),"Los Angeles, CA",CA,On-site,Entry (0-2 yrs),0,2,Bachelor's,76000,106000,89000,TensorFlow|Statistics|R|Python|Research|Machine Learning,Health Insurance|Unlimited PTO|Gym Membership|Flexible Hours|Dental/Vision,31,20,Junior,0,Communication Science|Management|Administration,3.15,Research Scientist
J0020181,2022-10-10,2022,10,Retail,Pioneer Partners,Mid-size (201-1000),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Bachelor's,158000,214000,184000,AWS|Python|Docker|System Design,Health Insurance|Parental Leave|Remote Work|Flexible Hours,10,62,Junior,0,Information Systems|Computer Science|Informatics Engineering,3.75,Senior Software Engineer
J0020182,2021-05-01,2021,5,Education,Horizon Partners,Startup (1-50),"Dallas, TX",TX,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,124000,174000,147000,Machine Learning|Statistics|Publications|Python,Stock Options|Flexible Hours|Parental Leave|Unlimited PTO|Learning Budget,25,53,Senior,0,Communication Science|Administration,3.54,Research Scientist
J0020183,2021-08-09,2021,8,Media,Stellar Systems,Large (1001-5000),"Los Angeles, CA",CA,On-site,Mid (3-5 yrs),3,5,Master's,91000,119000,103000,Talent Acquisition|HRIS|Compensation|Employment Law,Unlimited PTO|Stock Options|Gym Membership|Dental/Vision|Flexible Hours,16,332,Mid,0,Law,3.73,HR Manager
J0020184,2023-06-21,2023,6,Education,Catalyst Labs,Mid-size (201-1000),"Seattle, WA",WA,Remote,Mid (3-5 yrs),3,5,Bootcamp,75000,100000,91000,SQL|Excel|Power BI|Accounting|FP&A,Learning Budget|Gym Membership|Dental/Vision|401k,41,152,Mid,0,Informatics Engineering|Mathematics,3.78,Financial Analyst
J0020185,2020-08-19,2020,8,Government,Nexus AI,Large (1001-5000),"Los Angeles, CA",CA,On-site,Senior (6-9 yrs),6,9,Bachelor's,284000,339000,308000,Docker|Python|CI/CD|Microservices|Java,Learning Budget|Stock Options|Parental Leave|Dental/Vision|Gym Membership,39,97,Senior,0,Information Systems|Computer Science|Informatics Engineering,3.4,Senior Software Engineer
J0020186,2022-01-29,2022,1,Consulting,Summit Digital,Large (1001-5000),"Seattle, WA",WA,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,156000,210000,180000,Content Strategy|A/B Testing|CRM|SEO|Google Ads,401k|Stock Options,33,136,Senior,0,Law|Management|Psychology,3.19,Marketing Manager
J0020187,2022-03-01,2022,3,Government,Vanguard Systems,Enterprise (5000+),"Seattle, WA",WA,Hybrid,Entry (0-2 yrs),0,2,Master's,193000,279000,228000,Kubernetes|Java|Microservices|Python,Dental/Vision|Learning Budget|Remote Work,88,29,Junior,0,Information Systems|Computer Science,3.15,Senior Software Engineer
J0020188,2024-03-11,2024,3,Consulting,Quantum Technologies,Enterprise (5000+),"New York, NY",NY,Remote,Senior (6-9 yrs),6,9,Master's,242000,331000,301000,Kafka|SQL|AWS|dbt|Spark|Airflow,Dental/Vision|401k|Parental Leave|Gym Membership,65,242,Senior,0,Statistics,3.18,Data Engineer
J0020189,2022-02-09,2022,2,Manufacturing,Nova Technologies,Enterprise (5000+),"New York, NY",NY,On-site,Senior (6-9 yrs),6,9,Master's,330000,438000,379000,Security|AWS|Kubernetes|Azure,Learning Budget|Gym Membership|Dental/Vision,26,47,Senior,0,Information Systems|Computer Science,3.57,Cloud Architect
J0020190,2024-12-08,2024,12,Consulting,Meridian Inc,Large (1001-5000),"New York, NY",NY,On-site,Senior (6-9 yrs),6,9,Bootcamp,175000,238000,209000,Kafka|SQL|Spark|Snowflake|Airflow|AWS,Unlimited PTO|Stock Options|401k|Gym Membership,39,80,Senior,0,Statistics|Mathematics,3.03,Data Engineer
J0020191,2022-10-21,2022,10,Government,Nexus Labs,Mid-size (201-1000),"San Francisco, CA",CA,Remote,Lead (10-15 yrs),10,15,PhD,333000,441000,380000,Terraform|AWS|CI/CD,Learning Budget|Stock Options|401k,25,97,Lead,0,Computer Science|Information Systems|Informatics Engineering,3.04,DevOps Engineer
J0020192,2022-09-13,2022,9,Logistics,Apex Corp,Large (1001-5000),"Portland, OR",OR,On-site,Mid (3-5 yrs),3,5,Bachelor's,157000,218000,194000,Cost Optimization|Microservices|Terraform|Azure|Security|AWS,Stock Options|Flexible Hours|401k,33,208,Mid,0,Computer Science|Informatics Engineering,3.49,Cloud Architect
J0020193,2023-07-29,2023,7,E-commerce,Nova Inc,Small (51-200),"San Francisco, CA",CA,On-site,Senior (6-9 yrs),6,9,Associate,217000,283000,257000,Kubernetes|GCP|AWS,Gym Membership|Parental Leave|Health Insurance|Learning Budget,54,155,Senior,0,Information Systems,3.51,Cloud Architect
J0020194,2024-08-07,2024,8,E-commerce,Horizon Analytics,Small (51-200),"Boston, MA",MA,On-site,Entry (0-2 yrs),0,2,Bachelor's,70000,99000,87000,Usability Testing|Design Thinking|Prototyping|User Research|Adobe XD,Health Insurance|Remote Work,37,98,Junior,0,Communication Science|Management|Administration,3.53,UX Designer
J0020195,2022-07-12,2022,7,Manufacturing,Vanguard Ventures,Mid-size (201-1000),"Dallas, TX",TX,Remote,Senior (6-9 yrs),6,9,Bachelor's,106000,150000,126000,Agile|Excel|Stakeholder Management,Remote Work|Stock Options,28,277,Senior,0,Statistics,3.3,Business Analyst
J0020196,2022-02-23,2022,2,Education,Horizon AI,Mid-size (201-1000),"Miami, FL",FL,Hybrid,Mid (3-5 yrs),3,5,High School,97000,125000,108000,Publications|Machine Learning|TensorFlow|R,Parental Leave|Gym Membership|Flexible Hours,38,14,Mid,0,Communication Science,3.64,Research Scientist
J0020197,2023-02-16,2023,2,Retail,Atlas Partners,Startup (1-50),"San Francisco, CA",CA,Hybrid,Entry (0-2 yrs),0,2,PhD,102000,163000,135000,Redis|SQL|Docker|AWS,Unlimited PTO|Dental/Vision|Parental Leave|Remote Work,47,55,Junior,0,Information Systems|Informatics Engineering|Computer Science,3.43,Backend Developer
J0020198,2024-09-15,2024,9,Government,Horizon Analytics,Mid-size (201-1000),Remote,Remote,Remote,Mid (3-5 yrs),3,5,Bachelor's,93000,128000,112000,Kubernetes|REST APIs|SQL|Python|Git|AWS,Gym Membership|Health Insurance|Parental Leave,23,55,Mid,0,Computer Science|Informatics Engineering|Information Systems,3.08,Software Engineer
J0020199,2021-09-20,2021,9,Media,Apex Ventures,Mid-size (201-1000),"San Francisco, CA",CA,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,109000,155000,134000,SQL|Excel|Tableau|Requirements Gathering|Agile|Stakeholder Management,Dental/Vision|Parental Leave,32,121,Mid,0,Statistics,3.64,Business Analyst
J0020200,2020-06-20,2020,6,Government,Summit Ventures,Mid-size (201-1000),"Washington, DC",DC,Hybrid,Executive (15+ yrs),15,20,Master's,287000,413000,357000,Research|R|Machine Learning,Learning Budget|Health Insurance|Stock Options|Gym Membership,11,502,Executive,0,Communication Science|Administration,3.76,Research Scientist
J0020201,2024-01-19,2024,1,Education,Nexus Ventures,Small (51-200),"Phoenix, AZ",AZ,Hybrid,Executive (15+ yrs),15,20,Master's,239000,380000,315000,Roadmapping|SQL|A/B Testing|Stakeholder Management|Product Strategy,Unlimited PTO|Stock Options|Health Insurance|Remote Work|Flexible Hours,27,35,Executive,0,Law|Psychology,3.05,Product Manager
J0020202,2023-03-17,2023,3,Manufacturing,Vanguard AI,Enterprise (5000+),"Chicago, IL",IL,Remote,Entry (0-2 yrs),0,2,Bootcamp,109000,141000,125000,Kubernetes|CI/CD|Microservices|Python,Learning Budget|401k|Remote Work|Parental Leave|Health Insurance,16,91,Junior,0,Computer Science,3.31,Senior Software Engineer
J0020203,2020-06-06,2020,6,Finance,Nexus Systems,Small (51-200),Remote,Remote,On-site,Senior (6-9 yrs),6,9,Bachelor's,79000,117000,94000,SQL|Accounting|Bloomberg|FP&A|Power BI,Flexible Hours|Remote Work|401k|Unlimited PTO,24,55,Senior,0,Mathematics|Statistics,3.39,Financial Analyst
J0020204,2023-10-13,2023,10,Consulting,Stellar Solutions,Startup (1-50),"Miami, FL",FL,On-site,Entry (0-2 yrs),0,2,Master's,56000,75000,65000,HRIS|Performance Management|Talent Acquisition|Employment Law,Learning Budget|Dental/Vision|Remote Work|Stock Options,41,61,Junior,0,Law|Psychology,3.12,HR Manager
J0020205,2021-11-05,2021,11,Education,Atlas Partners,Large (1001-5000),"Austin, TX",TX,On-site,Mid (3-5 yrs),3,5,PhD,136000,175000,155000,Compliance|SIEM|Penetration Testing|Python|Incident Response|Network Security,Health Insurance|Gym Membership|Learning Budget|Parental Leave|Dental/Vision,16,40,Mid,0,Mathematics|Statistics,3.69,Cybersecurity Analyst
J0020206,2021-07-05,2021,7,Media,Quantum Corp,Startup (1-50),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,Master's,151000,215000,185000,Financial Modeling|C++|Risk Management|Derivatives|Python|SQL,Gym Membership|Unlimited PTO,23,970,Mid,0,Informatics Engineering|Mathematics|Statistics,3.23,Quantitative Analyst
J0020207,2024-01-19,2024,1,Finance,Synergy Technologies,Large (1001-5000),"Phoenix, AZ",AZ,Remote,Senior (6-9 yrs),6,9,Associate,79000,103000,92000,Process Improvement|Supply Chain|Budgeting,Unlimited PTO|Learning Budget|Dental/Vision|Gym Membership|Parental Leave,14,262,Senior,0,Management|Law|Psychology,3.63,Operations Manager
J0020208,2023-12-21,2023,12,Media,Catalyst Solutions,Large (1001-5000),Remote,Remote,Hybrid,Executive (15+ yrs),15,20,Bachelor's,205000,284000,253000,Usability Testing|Figma|Adobe XD|Prototyping|Design Thinking|User Research,Stock Options|Dental/Vision|Unlimited PTO,35,44,Executive,0,Management|Communication Science,3.54,UX Designer
J0020209,2021-08-22,2021,8,Education,Summit Solutions,Small (51-200),"Atlanta, GA",GA,On-site,Entry (0-2 yrs),0,2,Bachelor's,89000,121000,105000,Python|Docker|PyTorch|Spark,Learning Budget|401k,19,141,Junior,0,Statistics|Mathematics,3.48,Machine Learning Engineer
J0020210,2020-12-09,2020,12,Consulting,Pioneer Group,Mid-size (201-1000),"Seattle, WA",WA,On-site,Senior (6-9 yrs),6,9,Bachelor's,139000,190000,163000,Python|Compliance|SIEM|Incident Response|Network Security|Penetration Testing,Gym Membership|401k|Unlimited PTO|Learning Budget,12,20,Senior,0,Informatics Engineering|Mathematics,3.15,Cybersecurity Analyst
J0020211,2020-11-04,2020,11,Government,Vertex AI,Mid-size (201-1000),"Denver, CO",CO,Remote,Senior (6-9 yrs),6,9,Bachelor's,88000,122000,99000,Financial Modeling|Bloomberg|Excel,Dental/Vision|Parental Leave|Flexible Hours,16,191,Senior,0,Informatics Engineering,3.18,Financial Analyst
J0020212,2022-04-03,2022,4,Tech,Synergy Technologies,Mid-size (201-1000),"San Francisco, CA",CA,Remote,Senior (6-9 yrs),6,9,Master's,284000,357000,335000,Cost Optimization|Kubernetes|Microservices|Azure|Security|Terraform,Learning Budget|Gym Membership|Parental Leave,6,13,Senior,1,Computer Science,3.04,Cloud Architect
J0020213,2022-03-25,2022,3,Media,Vanguard Technologies,Mid-size (201-1000),"Boston, MA",MA,On-site,Senior (6-9 yrs),6,9,Associate,138000,203000,180000,Spark|TensorFlow|Tableau|Statistics,Stock Options|401k|Flexible Hours,24,90,Senior,0,Mathematics|Informatics Engineering,3.19,Data Scientist
J0020214,2020-02-17,2020,2,Education,Pioneer Systems,Mid-size (201-1000),Remote,Remote,On-site,Entry (0-2 yrs),0,2,Master's,52000,71000,61000,Bloomberg|SQL|Power BI|Excel|Financial Modeling|Accounting,Flexible Hours|401k|Parental Leave|Gym Membership,40,57,Junior,0,Statistics,3.28,Financial Analyst
J0020215,2022-11-01,2022,11,Finance,Vanguard Partners,Startup (1-50),"New York, NY",NY,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,201000,275000,238000,C++|Financial Modeling|R|Python|Risk Management|Statistics,401k|Stock Options|Gym Membership|Dental/Vision,8,240,Mid,0,Statistics|Informatics Engineering,3.67,Quantitative Analyst
J0020216,2021-09-23,2021,9,Consulting,Apex Labs,Startup (1-50),"Dallas, TX",TX,On-site,Senior (6-9 yrs),6,9,Bachelor's,115000,162000,143000,Java|Docker|Python|REST APIs,Flexible Hours|Remote Work|Health Insurance,70,67,Senior,0,Information Systems,3.29,Backend Developer
J0020217,2022-02-27,2022,2,Finance,Synergy Digital,Mid-size (201-1000),"San Francisco, CA",CA,Remote,Mid (3-5 yrs),3,5,Bootcamp,88000,120000,108000,Budgeting|Lean|ERP|Six Sigma|Process Improvement,Gym Membership|Learning Budget|Dental/Vision,18,109,Mid,0,Law|Psychology|Management,3.6,Operations Manager
